Teacher_ID,First_Name,Last_Name,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-3268,Ana,Dela Cruz,Region VIII,40,0,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-3269,Beatriz,Bautista,Region X,42,10,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3270,Manuel,Perez,Region II,34,18,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3271,Sofia,Gomez,Region III,29,15,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3272,Jose,Ramos,Region II,23,20,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3273,Antonio,Tolentino,Region IX,54,11,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3274,Luis,Gonzales,Region IX,35,31,BS Science,Biology,Biology,Level 3,Low
2026-STAR-3275,Eduardo,Lopez,NCR,49,28,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3276,Juan,Reyes,Region X,28,30,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3277,Miguel,Santos,Region VII,50,12,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3278,Beatriz,Reyes,Region XI,53,22,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3279,Ricardo,Rizal,Region IV-A,31,19,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3280,Carmela,Perez,Region XIII,57,7,Master of Arts in Ed,Unrelated / Not Specified,General Science,Level 2,High
2026-STAR-3281,Pedro,Dela Cruz,BARMM,38,0,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-3282,Ricardo,Villanueva,NCR,38,5,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3283,Elena,Fernandez,Region I,43,24,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-3284,Rosa,Gonzales,Region V,54,16,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3285,Carmen,Mendoza,Region VIII,39,4,BS Science,Unrelated / Not Specified,Chemistry,Level 3,High
2026-STAR-3286,Sofia,Reyes,Region III,49,30,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3287,Jose,Aquino,Region II,32,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3288,Beatriz,Mendoza,Region XI,54,14,BS Science,Physics,Physics,Level 3,Low
2026-STAR-3289,Sofia,Alvarez,Region XIII,50,31,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-3290,Eduardo,Garcia,Region VII,25,5,PhD STEM,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3291,Rosa,Reyes,Region XIII,46,26,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3292,Pedro,Cruz,Region I,35,32,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3293,Elena,Navarro,BARMM,29,6,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-3294,Ana,Cruz,Region VII,29,19,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3295,Pilar,Navarro,Region III,38,19,PhD STEM,Unrelated / Not Specified,Chemistry,Level 2,High
2026-STAR-3296,Jose,Rodriguez,CAR,51,30,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3297,Lourdes,Aquino,NCR,47,23,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3298,Teresa,Navarro,CAR,51,30,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3299,Pedro,Fernandez,Region V,32,20,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3300,Miguel,Bautista,Region V,46,5,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3301,Beatriz,Aquino,Region X,35,17,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3302,Luis,Reyes,Region VI,28,25,Bachelor of Secondary Education,Unrelated / Not Specified,General Science,Level 3,High
2026-STAR-3303,Elena,Aquino,Region XI,32,11,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3304,Carmen,Santos,Region XIII,24,26,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3305,Elena,Lopez,CAR,32,26,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3306,Sofia,Aquino,Region IV-A,37,14,BS Science,Physics,Physics,Level 3,Low
2026-STAR-3307,Rosa,Bautista,Region VII,27,8,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3308,Luz,Torres,Region VIII,31,2,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-3309,Beatriz,Santos,Region XII,53,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3310,Pilar,Cruz,Region VII,35,31,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3311,Luz,Cruz,Region XI,34,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3312,Rosa,Dela Cruz,BARMM,28,7,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-3313,Sofia,Fernandez,BARMM,42,6,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3314,Manuel,Lopez,Region V,40,18,Bachelor of Secondary Education,Unrelated / Not Specified,General Science,Level 3,High
2026-STAR-3315,Carmela,Perez,Region V,43,25,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-3316,Teresa,Cruz,Region IV-A,46,29,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3317,Beatriz,Lopez,Region II,36,24,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3318,Eduardo,Mendoza,NCR,25,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3319,Manuel,Gonzales,Region XIII,53,15,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-3320,Manuel,Garcia,Region IX,56,21,PhD STEM,Unrelated / Not Specified,General Science,Level 3,High
2026-STAR-3321,Juan,Villanueva,Region II,31,10,Bachelor of Secondary Education,Unrelated / Not Specified,Biology,Level 2,High
2026-STAR-3322,Ricardo,Bautista,Region XI,50,24,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3323,Beatriz,Alvarez,Region VII,30,25,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-3324,Ramon,Dela Cruz,Region X,57,18,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3325,Ana,Villanueva,Region VII,57,32,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3326,Eduardo,Garcia,Region VIII,31,0,PhD STEM,Unrelated / Not Specified,Physics,Level 1,High
2026-STAR-3327,Lourdes,Navarro,Region XII,53,24,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3328,Ana,Dela Cruz,Region VII,40,23,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3329,Lourdes,Cruz,Region XII,36,6,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3330,Juan,Cruz,Region IX,49,9,BS Science,Unrelated / Not Specified,Physics,Level 2,High
2026-STAR-3331,Jose,Rizal,Region XI,52,7,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3332,Manuel,Navarro,Region III,52,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3333,Teresa,Navarro,Region XI,41,14,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3334,Manuel,Cruz,Region XII,50,23,BS Science,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3335,Beatriz,Gonzales,Region VI,35,20,PhD STEM,Unrelated / Not Specified,Chemistry,Level 2,High
2026-STAR-3336,Miguel,Torres,Region IV-B,49,31,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-3337,Ana,Rodriguez,Region IV-B,33,27,PhD STEM,Unrelated / Not Specified,Chemistry,Level 2,High
2026-STAR-3338,Miguel,Bautista,Region XI,44,16,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3339,Jose,Aquino,Region III,41,17,Master of Arts in Ed,Unrelated / Not Specified,Mathematics,Level 3,High
2026-STAR-3340,Luis,Garcia,Region II,49,15,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-3341,Eduardo,Garcia,Region VIII,27,0,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-3342,Pedro,Alvarez,BARMM,31,0,BS Science,Biology,Biology,Level 1,Low
2026-STAR-3343,Beatriz,Torres,Region XII,37,22,PhD STEM,Unrelated / Not Specified,Mathematics,Level 1,High
2026-STAR-3344,Carmela,Aquino,Region XII,32,31,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3345,Carmen,Perez,Region VI,26,27,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3346,Maria,Torres,Region IV-B,24,19,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3347,Carmen,Aquino,Region IV-B,40,29,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-3348,Antonio,Navarro,Region XIII,53,21,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3349,Rosa,Rizal,NCR,35,21,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3350,Pilar,Cruz,Region V,54,13,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3351,Carmela,Ramos,NCR,31,3,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3352,Antonio,Gonzales,Region VIII,40,1,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-3353,Antonio,Dela Cruz,NCR,37,13,Master of Arts in Ed,Unrelated / Not Specified,Mathematics,Level 1,High
2026-STAR-3354,Carlos,Reyes,Region XII,54,28,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3355,Lourdes,Villanueva,Region VIII,34,4,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-3356,Antonio,Alvarez,Region XII,35,20,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3357,Lourdes,Perez,NCR,56,10,Master of Arts in Ed,Unrelated / Not Specified,General Science,Level 2,High
2026-STAR-3358,Maria,Mendoza,Region XII,40,15,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-3359,Beatriz,Ramos,Region XII,34,22,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3360,Luis,Rizal,Region II,44,14,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3361,Luis,Gonzales,Region I,26,23,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3362,Ricardo,Torres,Region I,41,24,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3363,Teresa,Mendoza,Region IX,35,5,Master of Arts in Ed,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3364,Pedro,Garcia,BARMM,31,1,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-3365,Juan,Reyes,Region VI,39,9,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-3366,Juan,Alvarez,Region VII,48,14,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-3367,Elena,Fernandez,Region III,46,19,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3368,Pilar,Gonzales,Region XIII,49,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3369,Luis,Garcia,Region XIII,31,4,PhD STEM,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3370,Luz,Alvarez,Region XI,41,12,BS Science,Unrelated / Not Specified,Mathematics,Level 2,High
2026-STAR-3371,Roberto,Reyes,Region I,52,32,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3372,Miguel,Tolentino,Region V,41,28,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3373,Maria,Gonzales,CAR,47,17,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-3374,Pilar,Lopez,Region XIII,30,27,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-3375,Rosa,Lopez,Region X,30,18,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3376,Lourdes,Villanueva,Region IV-A,35,29,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3377,Rosa,Bautista,NCR,53,32,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3378,Elena,Reyes,BARMM,20,1,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-3379,Luis,Bautista,NCR,31,7,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3380,Maria,Tolentino,Region XIII,43,20,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3381,Roberto,Bautista,NCR,24,4,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-3382,Teresa,Bautista,Region II,46,10,PhD STEM,Unrelated / Not Specified,Physics,Level 2,High
2026-STAR-3383,Ramon,Perez,Region XI,37,28,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3384,Pilar,Reyes,Region XI,24,9,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3385,Lourdes,Torres,Region X,31,4,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3386,Elena,Cruz,Region II,49,10,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3387,Roberto,Lopez,Region II,36,10,PhD STEM,Unrelated / Not Specified,Mathematics,Level 1,High
2026-STAR-3388,Carlos,Gomez,Region XIII,35,32,PhD STEM,Unrelated / Not Specified,Chemistry,Level 3,High
2026-STAR-3389,Antonio,Garcia,Region XIII,37,18,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3390,Sofia,Villanueva,BARMM,41,8,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-3391,Carlos,Tolentino,Region XII,53,11,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3392,Ana,Santos,Region IX,31,29,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3393,Luz,Bautista,CAR,50,16,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3394,Ramon,Gomez,Region XIII,57,25,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-3395,Carmela,Gonzales,Region IV-B,27,5,Bachelor of Secondary Education,Unrelated / Not Specified,General Science,Level 3,High
2026-STAR-3396,Ramon,Torres,NCR,39,20,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3397,Roberto,Gonzales,Region I,35,32,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-3398,Carmela,Lopez,Region VI,31,32,PhD STEM,Unrelated / Not Specified,Chemistry,Level 3,High
2026-STAR-3399,Carmela,Navarro,BARMM,25,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3400,Carmen,Mendoza,Region XIII,46,11,BS Science,Physics,Physics,Level 3,Low
2026-STAR-3401,Carmela,Torres,CAR,28,8,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3402,Pedro,Villanueva,CAR,44,4,Bachelor of Secondary Education,Unrelated / Not Specified,General Science,Level 2,High
2026-STAR-3403,Pilar,Ramos,Region IX,47,7,Bachelor of Secondary Education,Unrelated / Not Specified,Chemistry,Level 1,High
2026-STAR-3404,Beatriz,Rodriguez,Region IV-B,40,12,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-3405,Jose,Mendoza,Region VI,48,10,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3406,Ricardo,Gonzales,BARMM,31,7,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3407,Jose,Aquino,Region VIII,34,7,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-3408,Carlos,Rodriguez,Region V,49,16,Bachelor of Secondary Education,Unrelated / Not Specified,Biology,Level 1,High
2026-STAR-3409,Manuel,Navarro,BARMM,39,5,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3410,Eduardo,Alvarez,BARMM,42,6,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3411,Ricardo,Rodriguez,Region X,31,4,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3412,Ana,Tolentino,Region III,34,6,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3413,Beatriz,Cruz,Region XIII,32,14,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3414,Roberto,Bautista,Region XI,51,3,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3415,Luis,Gomez,Region IV-A,50,3,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3416,Ana,Santos,NCR,35,8,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3417,Teresa,Gonzales,Region III,30,22,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3418,Pedro,Navarro,Region V,24,16,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3419,Ricardo,Navarro,Region IV-B,29,19,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3420,Miguel,Rizal,Region V,49,9,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3421,Beatriz,Lopez,BARMM,32,6,Bachelor of Secondary Education,Unrelated / Not Specified,Physics,Level 2,High
2026-STAR-3422,Luz,Fernandez,Region IV-B,29,25,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3423,Elena,Mendoza,Region VI,30,23,BS Science,General Science,Physics,Level 1,High
2026-STAR-3424,Luis,Garcia,Region VII,32,4,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3425,Carlos,Navarro,Region VIII,24,8,Bachelor of Secondary Education,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3426,Luis,Reyes,Region XII,53,10,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3427,Carmela,Rizal,Region VIII,39,8,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-3428,Ricardo,Lopez,Region V,33,22,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3429,Carmen,Rodriguez,Region IV-B,57,8,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3430,Eduardo,Rizal,Region VI,38,16,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3431,Ramon,Tolentino,Region V,31,18,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3432,Ana,Villanueva,Region IV-B,24,12,Master of Arts in Ed,Unrelated / Not Specified,General Science,Level 1,High
2026-STAR-3433,Manuel,Santos,NCR,54,20,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-3434,Roberto,Lopez,Region II,24,25,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3435,Pilar,Perez,NCR,41,8,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-3436,Miguel,Fernandez,Region IV-A,27,12,Master of Arts in Ed,Unrelated / Not Specified,Chemistry,Level 2,High
2026-STAR-3437,Rosa,Aquino,Region XI,44,22,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3438,Miguel,Alvarez,Region XI,36,23,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3439,Sofia,Villanueva,Region VII,27,15,PhD STEM,Unrelated / Not Specified,Chemistry,Level 3,High
2026-STAR-3440,Luis,Garcia,Region IX,42,30,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3441,Beatriz,Tolentino,Region XII,41,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3442,Juan,Gonzales,NCR,45,32,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3443,Roberto,Gonzales,Region X,35,20,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-3444,Sofia,Reyes,Region IV-A,46,3,BS Science,Unrelated / Not Specified,Mathematics,Level 2,High
2026-STAR-3445,Eduardo,Rodriguez,Region IX,24,26,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-3446,Manuel,Perez,BARMM,32,0,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-3447,Ana,Bautista,Region XIII,41,31,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3448,Juan,Villanueva,Region I,44,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3449,Lourdes,Dela Cruz,Region I,27,16,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-3450,Carmen,Gomez,Region VI,31,24,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-3451,Maria,Reyes,Region IX,29,12,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3452,Juan,Tolentino,Region IX,50,32,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3453,Luis,Tolentino,BARMM,26,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3454,Carmela,Rizal,Region II,29,3,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3455,Ana,Ramos,Region IV-B,56,24,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3456,Rosa,Dela Cruz,Region III,37,5,BS Science,Biology,Biology,Level 3,Low
2026-STAR-3457,Rosa,Gonzales,NCR,52,17,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3458,Beatriz,Bautista,Region IX,37,22,Bachelor of Secondary Education,Unrelated / Not Specified,Biology,Level 2,High
2026-STAR-3459,Rosa,Alvarez,Region III,32,26,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3460,Maria,Navarro,Region VIII,31,3,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-3461,Teresa,Lopez,Region IV-A,36,12,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3462,Ana,Tolentino,CAR,36,11,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3463,Maria,Torres,NCR,54,15,PhD STEM,Unrelated / Not Specified,General Science,Level 1,High
2026-STAR-3464,Carlos,Bautista,Region IX,32,14,BS Science,Unrelated / Not Specified,Mathematics,Level 2,High
2026-STAR-3465,Ramon,Aquino,Region XIII,35,9,Bachelor of Secondary Education,Unrelated / Not Specified,Biology,Level 3,High
2026-STAR-3466,Jose,Perez,Region XI,48,3,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3467,Maria,Ramos,Region X,41,15,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-3468,Pilar,Dela Cruz,Region I,27,28,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3469,Ramon,Gomez,Region VII,49,18,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3470,Miguel,Tolentino,NCR,40,11,Bachelor of Secondary Education,Unrelated / Not Specified,Mathematics,Level 3,High
2026-STAR-3471,Carmen,Torres,Region VII,46,26,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3472,Beatriz,Aquino,Region V,41,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3473,Carmen,Villanueva,Region I,34,3,PhD STEM,Unrelated / Not Specified,Mathematics,Level 1,High
2026-STAR-3474,Miguel,Aquino,Region XI,32,20,BS Science,Biology,Physics,Level 1,High
2026-STAR-3475,Carmela,Tolentino,Region I,53,7,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3476,Pedro,Dela Cruz,Region I,30,29,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
